,maxpool,lr,accuracy
0,0.0,0.017357115017382265,0.9550553165334973
1,1.0,0.009065901304381485,0.9582437000614629
2,10.0,0.003249352611965942,0.9597418561770129
3,100.0,0.002509733765169033,0.9560540872771973
4,1000.0,0.016980169627573722,0.960279655808236
5,10000.0,0.02082245112985641,0.9556315304240934
