,maxpool,lr,accuracy
0,0.0,0.002046084627933959,0.1958743085433313
1,1.0,0.0001908427832959418,0.1958743085433313
2,10.0,0.0013653678401682739,0.1958743085433313
3,100.0,0.03760862554425549,0.1958743085433313
4,1000.0,0.0024962796768268052,0.1958743085433313
5,10000.0,0.001801605910356854,0.1958743085433313
