,maxpool,lr,accuracy
0,0.0,0.03527836040468771,0.9881
1,1.0,0.054769889867103135,0.9897
2,10.0,0.009243745143607903,0.9901
3,100.0,0.024007699870409304,0.9911
4,1000.0,0.012436407895676153,0.9903
5,10000.0,0.012317593588866933,0.9904
