,maxpool,lr,accuracy
0,0.0,0.018658093060654524,0.9600107559926244
1,1.0,0.0012352739945324035,0.9556699446834666
2,10.0,0.01658887647770023,0.9645436385986478
3,100.0,0.004145006328622353,0.9580900430239705
4,1000.0,0.003319092624959138,0.9594345421020283
5,10000.0,0.002192796491174551,0.9575522433927474
