experiment,epoch,accuracy,maxpool
0,57,72.29000091552734,100.0
0,58,71.6240005493164,100.0
0,58,71.6240005493164,100.0
0,58,71.6240005493164,100.0
0,59,72.26799774169922,100.0
0,59,72.26799774169922,100.0
0,59,72.26799774169922,100.0
0,60,74.9000015258789,100.0
0,60,74.9000015258789,100.0
0,60,74.9000015258789,100.0
0,61,75.22599792480469,100.0
0,61,75.22599792480469,100.0
0,61,75.22599792480469,100.0
0,62,75.33000183105469,100.0
0,62,75.33000183105469,100.0
0,62,75.33000183105469,100.0
0,63,75.28799438476562,100.0
0,63,75.28799438476562,100.0
0,63,75.28799438476562,100.0
0,64,75.40599822998047,100.0
0,64,75.40599822998047,100.0
0,64,75.40599822998047,100.0
0,65,75.51799774169922,100.0
0,65,75.51799774169922,100.0
0,65,75.51799774169922,100.0
0,66,75.55999755859375,100.0
0,66,75.55999755859375,100.0
0,66,75.55999755859375,100.0
0,67,75.48199462890625,100.0
0,67,75.48199462890625,100.0
0,67,75.48199462890625,100.0
0,68,75.5999984741211,100.0
0,68,75.5999984741211,100.0
0,68,75.5999984741211,100.0
0,69,75.46199798583984,100.0
0,69,75.46199798583984,100.0
0,69,75.46199798583984,100.0
0,70,75.47200012207031,100.0
0,70,75.47200012207031,100.0
0,70,75.47200012207031,100.0
0,71,75.5719985961914,100.0
0,71,75.5719985961914,100.0
0,71,75.5719985961914,100.0
0,72,75.40599822998047,100.0
0,72,75.40599822998047,100.0
0,72,75.40599822998047,100.0
0,73,75.43000030517578,100.0
0,73,75.43000030517578,100.0
0,73,75.43000030517578,100.0
0,74,75.36799621582031,100.0
0,74,75.36799621582031,100.0
0,74,75.36799621582031,100.0
0,75,75.45399475097656,100.0
0,75,75.45399475097656,100.0
0,75,75.45399475097656,100.0
0,76,75.40799713134766,100.0
0,76,75.40799713134766,100.0
0,76,75.40799713134766,100.0
0,77,75.43199920654297,100.0
0,77,75.43199920654297,100.0
0,77,75.43199920654297,100.0
0,78,75.49199676513672,100.0
0,78,75.49199676513672,100.0
0,78,75.49199676513672,100.0
0,79,75.37799835205078,100.0
0,79,75.37799835205078,100.0
0,79,75.37799835205078,100.0
1,0,3.322000026702881,100.0
1,0,3.322000026702881,100.0
1,0,3.322000026702881,100.0
1,1,13.920000076293945,100.0
1,1,13.920000076293945,100.0
1,1,13.920000076293945,100.0
1,2,26.52400016784668,100.0
1,2,26.52400016784668,100.0
1,2,26.525999069213867,100.0
