,maxpool,lr,accuracy
0,0.0,0.0036540834607185634,0.9603948985863553
1,1.0,0.0021297083790166073,0.9566303011677935
2,10.0,0.012811768979192416,0.9536724031960664
3,100.0,0.00224386139382891,0.9561693300553166
4,1000.0,0.0033758819309537146,0.06699446834665028
5,10000.0,0.0002603918999964215,0.06699446834665028
