run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,maxpool,batch_norm
0,0,1.8893295599489797,0.2869,1.568271484375,0.4171,0.0,False
0,1,1.4885353555484695,0.45362,1.32876953125,0.518,0.0,False
0,2,1.2850017936862246,0.5369,1.188173828125,0.5759,0.0,False
0,3,1.1432806521045917,0.58956,1.193515625,0.5853,0.0,False
0,4,1.0223911830357142,0.63752,0.9969189453125,0.6442,0.0,False
0,5,0.9459328164859694,0.66508,0.954755859375,0.6761,0.0,False
0,6,0.8720379264987245,0.6914,0.83462890625,0.7141,0.0,False
0,7,0.8056366589604592,0.7159,0.8185009765625,0.721,0.0,False
0,8,0.7640206473214286,0.73028,0.75005859375,0.7454,0.0,False
0,9,0.70526123046875,0.75462,0.66888427734375,0.7695,0.0,False
0,10,0.6818872568558674,0.76242,0.7494677734375,0.7476,0.0,False
0,11,0.6404406489158163,0.77726,0.698935546875,0.7658,0.0,False
0,12,0.606437838807398,0.7908,0.655439453125,0.7821,0.0,False
0,13,0.5792248784279337,0.79912,0.60714599609375,0.7966,0.0,False
0,14,0.5514439174107143,0.80886,0.604765625,0.7952,0.0,False
0,15,0.5340825294961735,0.81496,0.59686767578125,0.8024,0.0,False
0,16,0.5227573939732143,0.81966,0.5864208984375,0.8007,0.0,False
0,17,0.49990657884247447,0.82916,0.56267333984375,0.8104,0.0,False
0,18,0.48514852718431123,0.8327,0.560634765625,0.8114,0.0,False
0,19,0.47137451171875,0.83658,0.54538330078125,0.8197,0.0,False
0,20,0.44697290537308676,0.84496,0.504217529296875,0.8297,0.0,False
0,21,0.42880560427295916,0.85268,0.52811767578125,0.824,0.0,False
0,22,0.4287782007334184,0.85288,0.4825439453125,0.8388,0.0,False
0,23,0.41297632334183676,0.85664,0.49969970703125,0.8388,0.0,False
0,24,0.40034702845982145,0.86292,0.4595068359375,0.8419,0.0,False
0,25,0.39913006218112246,0.86142,0.5140966796875,0.8271,0.0,False
0,26,0.38760811941964285,0.86676,0.50119140625,0.8312,0.0,False
0,27,0.37320133131377553,0.87246,0.48760498046875,0.8399,0.0,False
0,28,0.3605932118941326,0.876,0.4597216796875,0.845,0.0,False
0,29,0.356571119658801,0.87596,0.47778564453125,0.8461,0.0,False
0,30,0.3500964106345663,0.8813,0.4273291015625,0.8601,0.0,False
0,31,0.33777789680325254,0.88254,0.48078125,0.8378,0.0,False
0,32,0.33178648656728316,0.88648,0.436759033203125,0.8544,0.0,False
0,33,0.3288318867586097,0.88674,0.455689697265625,0.8506,0.0,False
0,34,0.32378714425223215,0.88868,0.42956787109375,0.8582,0.0,False
0,35,0.31639005699936223,0.88936,0.464908447265625,0.8508,0.0,False
0,36,0.3148890904017857,0.89048,0.4327978515625,0.8576,0.0,False
0,37,0.30466445611447707,0.8948,0.433211669921875,0.8558,0.0,False
0,38,0.30400178870376277,0.89464,0.482529296875,0.8393,0.0,False
0,39,0.30561548349808676,0.89378,0.429981689453125,0.8615,0.0,False
0,40,0.2944996113679847,0.89788,0.4490966796875,0.8521,0.0,False
0,41,0.2796799017458546,0.90424,0.423218994140625,0.8626,0.0,False
0,42,0.2760215292171556,0.9048,0.453060302734375,0.8513,0.0,False
0,43,0.27284707828443877,0.90524,0.4503759765625,0.8515,0.0,False
0,44,0.2797938755580357,0.9033,0.55871337890625,0.8225,0.0,False
0,45,0.26894705636160715,0.90768,0.484130859375,0.8433,0.0,False
0,46,0.2515800631776148,0.91192,0.391767578125,0.8734,0.0,False
0,47,0.26238453144929846,0.90804,0.4211767578125,0.8666,0.0,False
0,48,0.25141688755580355,0.9129,0.41866943359375,0.8679,0.0,False
0,49,0.2600197305484694,0.9102,0.468197021484375,0.8504,0.0,False
0,50,0.24375105877311862,0.91516,0.403348388671875,0.8711,0.0,False
0,51,0.24284798758370535,0.91522,0.474691162109375,0.8466,0.0,False
0,52,0.2501594387755102,0.91348,0.415322265625,0.8657,0.0,False
0,53,0.23192923409598215,0.92,0.412584228515625,0.8703,0.0,False
0,54,0.22327656648596939,0.923,0.420909423828125,0.8631,0.0,False
0,55,0.2217170559630102,0.9222,0.44867431640625,0.8652,0.0,False
0,56,0.22696358816964285,0.92122,0.39184814453125,0.8739,0.0,False
0,57,0.21738293706154338,0.92426,0.419393310546875,0.861,0.0,False
0,58,0.21115018883529973,0.92656,0.3844866943359375,0.8767,0.0,False
0,59,0.2076366191007653,0.92756,0.422783203125,0.8707,0.0,False
0,60,0.2220733019770408,0.92372,0.3917919921875,0.873,0.0,False
0,61,0.21454916194993623,0.92604,0.40946044921875,0.8738,0.0,False
0,62,0.20500463368941327,0.9289,0.42600341796875,0.8666,0.0,False
0,63,0.19666181291852677,0.93074,0.39886962890625,0.873,0.0,False
0,64,0.199266394790338,0.9313,0.440771484375,0.8578,0.0,False
0,65,0.20007915886080996,0.9314,0.4095458984375,0.8704,0.0,False
0,66,0.19439105598294004,0.93306,0.3760467529296875,0.8807,0.0,False
0,67,0.18937091438137754,0.93522,0.4087738037109375,0.8731,0.0,False
0,68,0.18331192950813138,0.93616,0.41388916015625,0.8763,0.0,False
0,69,0.179060021225287,0.93826,0.387117919921875,0.8838,0.0,False
0,70,0.17193229830994897,0.94042,0.379471435546875,0.8823,0.0,False
0,71,0.17751327826052296,0.93804,0.411064453125,0.8693,0.0,False
0,72,0.16708311742665816,0.94174,0.412830810546875,0.8786,0.0,False
0,73,0.16727836764588647,0.94186,0.410704345703125,0.8722,0.0,False
0,74,0.17160750408561862,0.9406,0.4462353515625,0.8639,0.0,False
