,maxpool,lr,accuracy
0,0.0,0.01818681324086889,0.7742
1,1.0,0.03546533352406604,0.8057
2,10.0,0.024950842616959196,0.7965
3,100.0,0.08050202442815639,0.766
4,1000.0,0.034828272173540446,0.1
5,10000.0,1.1751971597856311e-05,0.1
