,maxpool,lr,accuracy
0,0.0,0.002380122069149541,0.1958743085433313
1,1.0,1.3239744193069087e-05,0.1958743085433313
2,10.0,0.002882749989090616,0.1958743085433313
3,100.0,0.00023902469676891498,0.1958743085433313
4,1000.0,0.0524275125195116,0.1958743085433313
5,10000.0,0.044423337313265754,0.1958743085433313
