,maxpool,lr,accuracy
0,0.0,0.018548823937115596,0.8132
1,1.0,0.007147272839464204,0.8245
2,10.0,0.0012859868294322456,0.8171
3,100.0,0.004457474732333378,0.7929
4,1000.0,0.0019057125971246006,0.1
5,10000.0,0.0017986867278367371,0.1
