,maxpool,lr,accuracy
0,0.0,0.0210498126169104,0.992
1,1.0,0.033689710016688065,0.991
2,10.0,0.01119842439002172,0.9924
3,100.0,0.030067750949094547,0.9896
4,1000.0,0.001376176117631286,0.9732
5,10000.0,1.0336953586440636e-05,0.1
