run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,maxpool,batch_norm
0,0,0.1283630175885361,0.9620833333333333,0.04536947727203369,0.9864,0.0,True
0,1,0.04324700329095316,0.9863333333333333,0.04080739974975586,0.9867,0.0,True
0,2,0.0318979861131355,0.99045,0.033805177211761475,0.9894,0.0,True
0,3,0.025065605065970026,0.9924333333333333,0.03470313549041748,0.9895,0.0,True
0,4,0.021094771590568363,0.9936166666666667,0.026972053050994874,0.9908,0.0,True
0,5,0.015715651928997244,0.9955,0.027956342697143553,0.9911,0.0,True
0,6,0.015034013719701055,0.9954666666666667,0.028679834604263307,0.9901,0.0,True
0,7,0.013063474504678233,0.9962166666666666,0.03112253427505493,0.9895,0.0,True
0,8,0.01246450704806395,0.9964166666666666,0.0287669575214386,0.9899,0.0,True
0,9,0.012342946107453628,0.9963166666666666,0.02987637937068939,0.9905,0.0,True
0,10,0.010395928486577992,0.9966333333333334,0.028013781309127808,0.9906,0.0,True
0,11,0.00844441395578608,0.9978166666666667,0.03561427235603332,0.9892,0.0,True
0,12,0.01016538636262483,0.9968833333333333,0.030179805755615234,0.9908,0.0,True
0,13,0.009902001443956452,0.9972166666666666,0.03317552924156189,0.9897,0.0,True
0,14,0.007788865551003007,0.998,0.028287060260772705,0.9914,0.0,True
0,15,0.008657038084733715,0.9974166666666666,0.0304974365234375,0.9909,0.0,True
0,16,0.008932876180229919,0.9974333333333333,0.030821197032928467,0.9907,0.0,True
0,17,0.007413580473552127,0.9979333333333333,0.02974765419960022,0.9909,0.0,True
0,18,0.008367056531438441,0.9978166666666667,0.030500321388244628,0.9899,0.0,True
0,19,0.007133608433737683,0.9980166666666667,0.0330440628528595,0.9899,0.0,True
0,20,0.0068064137562505725,0.9980833333333333,0.03275671720504761,0.9915,0.0,True
0,21,0.008209036357367217,0.99785,0.03572069764137268,0.9893,0.0,True
0,22,0.007589922784996439,0.9977666666666667,0.02972711443901062,0.9907,0.0,True
0,23,0.007628771287800152,0.9978833333333333,0.030041576623916627,0.9901,0.0,True
0,24,0.0071551027074297354,0.9980333333333333,0.028003411293029787,0.9916,0.0,True
0,25,0.0052406554028931965,0.9985833333333334,0.03200652956962585,0.9904,0.0,True
0,26,0.004843395656105806,0.9988,0.02755344033241272,0.9916,0.0,True
0,27,0.0033970321419396635,0.9991833333333333,0.02864087462425232,0.9908,0.0,True
0,28,0.00534917144124696,0.9987166666666667,0.02987030744552612,0.991,0.0,True
0,29,0.005157400041755075,0.9987,0.02919988512992859,0.9912,0.0,True
0,30,0.004665540988003013,0.9988833333333333,0.03326594114303589,0.9897,0.0,True
0,31,0.008820049289955513,0.9972333333333333,0.034409841299057005,0.9887,0.0,True
0,32,0.006288438463516073,0.9984333333333333,0.036511316299438476,0.989,0.0,True
0,33,0.006901691717379637,0.99785,0.031128405332565307,0.9908,0.0,True
0,34,0.0060267331503601725,0.9983,0.0286600923538208,0.9914,0.0,True
0,35,0.007044615776045745,0.9979,0.03249471664428711,0.9901,0.0,True
0,36,0.004336142590813545,0.9989666666666667,0.02799092173576355,0.9912,0.0,True
0,37,0.004706402068961658,0.9986666666666667,0.028576067686080932,0.9916,0.0,True
0,38,0.0037085209319840614,0.9992,0.028470956087112427,0.9925,0.0,True
0,39,0.0026687927591775274,0.9994833333333333,0.0260465943813324,0.9918,0.0,True
0,40,0.001981510028147748,0.9997,0.024081019163131715,0.9926,0.0,True
0,41,0.0017400746152345051,0.99975,0.024520905017852784,0.9927,0.0,True
0,42,0.0008933869506250312,0.9999833333333333,0.0224284291267395,0.9938,0.0,True
0,43,0.0010871020461450508,0.9998666666666667,0.028280833959579466,0.9918,0.0,True
0,44,0.0017971908614071194,0.99965,0.02763706088066101,0.9924,0.0,True
0,45,0.002169801228082002,0.99965,0.024675633907318115,0.9926,0.0,True
0,46,0.0018017172559237939,0.9996166666666667,0.026730682849884033,0.9914,0.0,True
0,47,0.0019052445507252902,0.9996333333333334,0.0299244487285614,0.9909,0.0,True
0,48,0.0009777914486460086,0.99995,0.02684910535812378,0.9923,0.0,True
0,49,0.0006513981930990971,0.9999833333333333,0.025312246084213258,0.9929,0.0,True
0,50,0.0005064640980539546,0.9999833333333333,0.024584258198738097,0.9929,0.0,True
0,51,0.0004272974376231114,1.0,0.02476150155067444,0.9929,0.0,True
0,52,0.00041602567823202625,1.0,0.02450805962085724,0.9931,0.0,True
0,53,0.00039696159647471867,1.0,0.02348994553089142,0.9929,0.0,True
0,54,0.00037390565567179274,1.0,0.02380534052848816,0.9929,0.0,True
0,55,0.00037025134446524354,1.0,0.024227649569511414,0.9928,0.0,True
0,56,0.0004100591134923353,0.9999833333333333,0.025147202610969543,0.993,0.0,True
0,57,0.00040290020167954696,0.9999833333333333,0.024546958804130554,0.9931,0.0,True
0,58,0.0003635113173202157,1.0,0.025131123065948488,0.993,0.0,True
0,59,0.0003529121118313722,1.0,0.02505237400531769,0.9931,0.0,True
0,60,0.0003921233260555308,0.9999833333333333,0.024919899106025697,0.9933,0.0,True
0,61,0.0003698625798418578,1.0,0.024665101170539855,0.9932,0.0,True
0,62,0.0003486709045702969,1.0,0.024758376479148865,0.9931,0.0,True
0,63,0.0003388520242817112,1.0,0.024634959697723387,0.9932,0.0,True
0,64,0.00034652539153597246,1.0,0.025008662343025206,0.9933,0.0,True
0,65,0.0003227308106574931,1.0,0.024711665511131287,0.993,0.0,True
0,66,0.0003289711246612484,1.0,0.02474009931087494,0.9931,0.0,True
0,67,0.0003249208047700081,1.0,0.024586458206176758,0.993,0.0,True
0,68,0.000328635228976512,1.0,0.024616249799728394,0.9932,0.0,True
0,69,0.00032703632484875256,1.0,0.024250971078872682,0.9933,0.0,True
0,70,0.00030528177330488846,1.0,0.024939064979553224,0.9933,0.0,True
0,71,0.0003037640789170255,1.0,0.02456164300441742,0.9933,0.0,True
0,72,0.0003137939266050294,1.0,0.025010550022125246,0.993,0.0,True
0,73,0.0003220197488504178,1.0,0.02495364546775818,0.9934,0.0,True
0,74,0.0003150620185998457,1.0,0.02469027042388916,0.9931,0.0,True
0,75,0.0003139039855013524,1.0,0.024889093041419983,0.993,0.0,True
0,76,0.00030134354573068843,1.0,0.024543213844299316,0.9933,0.0,True
0,77,0.0003168232151186034,1.0,0.02500564157962799,0.9931,0.0,True
0,78,0.0003151472951811768,1.0,0.025064488649368288,0.9929,0.0,True
0,79,0.00031595901131375764,1.0,0.024671797752380372,0.9932,0.0,True
0,80,0.0003070267024579079,1.0,0.024749862551689147,0.9933,0.0,True
0,81,0.0002958281462126449,1.0,0.024896531105041503,0.9933,0.0,True
0,82,0.0003158894937429855,1.0,0.024597338438034057,0.993,0.0,True
0,83,0.00031582785567749286,1.0,0.024410077333450318,0.9931,0.0,True
0,84,0.00030141560507735717,1.0,0.025166670083999632,0.993,0.0,True
0,85,0.0003062113007502769,1.0,0.02478706181049347,0.9933,0.0,True
0,86,0.00031322126449552425,1.0,0.024438592195510863,0.9931,0.0,True
0,87,0.00032131300806236674,1.0,0.024486310482025146,0.9931,0.0,True
0,88,0.00031726980514363694,1.0,0.024730241298675536,0.9931,0.0,True
0,89,0.0003139126275394009,1.0,0.024677987694740295,0.993,0.0,True
0,90,0.0003084696686344106,1.0,0.024307903051376343,0.9934,0.0,True
0,91,0.00031173102128734465,1.0,0.024729018211364747,0.9931,0.0,True
0,92,0.00029440983526233925,1.0,0.02501888692378998,0.9931,0.0,True
0,93,0.0003190498108040295,1.0,0.02472401797771454,0.9933,0.0,True
0,94,0.00031955638674022294,1.0,0.024558034539222718,0.9932,0.0,True
0,95,0.0002998019586493974,1.0,0.025020490288734435,0.9932,0.0,True
0,96,0.0003206366414962801,1.0,0.024470806121826172,0.9931,0.0,True
0,97,0.00031078802242970414,1.0,0.024853039383888244,0.9932,0.0,True
0,98,0.00030575581450960527,1.0,0.02476762533187866,0.993,0.0,True
0,99,0.0003157920166373507,1.0,0.025042064785957337,0.993,0.0,True
1,0,0.1330499222029501,0.9600666666666666,0.04486425638198852,0.9857,0.0,True
1,1,0.04413498998450826,0.9866833333333334,0.04858624219894409,0.9845,0.0,True
1,2,0.0331849014835317,0.98935,0.03609799146652222,0.987,0.0,True
1,3,0.025464798087504372,0.99195,0.030602872371673584,0.9901,0.0,True
1,4,0.021678885925553247,0.99345,0.026567223072052,0.9918,0.0,True
1,5,0.018503300925053513,0.99455,0.028513516187667846,0.9911,0.0,True
1,6,0.015805481339314344,0.9954166666666666,0.028215588331222535,0.9914,0.0,True
1,7,0.014174462381456452,0.99565,0.02958401322364807,0.9909,0.0,True
1,8,0.012226035600023737,0.9964,0.027787397503852843,0.9921,0.0,True
1,9,0.011437186300119103,0.9964666666666666,0.02892903208732605,0.9908,0.0,True
1,10,0.010825497763497489,0.9969,0.03861090183258056,0.988,0.0,True
1,11,0.009610882700125037,0.9972166666666666,0.030839797258377075,0.9906,0.0,True
1,12,0.010697446143957597,0.9969,0.03360496044158936,0.9903,0.0,True
1,13,0.010649914934691081,0.9967,0.03353448688983917,0.9892,0.0,True
1,14,0.009535025940266754,0.9973166666666666,0.033429155945777896,0.9897,0.0,True
1,15,0.008475907575855377,0.9977,0.035465319156646725,0.99,0.0,True
1,16,0.007253908145148109,0.9981666666666666,0.03454955875873566,0.9893,0.0,True
1,17,0.00981083251774184,0.99715,0.04142993330955505,0.9871,0.0,True
1,18,0.009190788147037726,0.9973,0.03146979331970215,0.9915,0.0,True
1,19,0.006340292725227535,0.9982666666666666,0.03538861513137817,0.9892,0.0,True
1,20,0.007383746633143313,0.9980666666666667,0.03161470651626587,0.9907,0.0,True
1,21,0.007233024406026421,0.9979666666666667,0.029930171370506287,0.9917,0.0,True
1,22,0.005685827116976415,0.9985833333333334,0.032456724047660826,0.9908,0.0,True
1,23,0.005083049029937939,0.9987833333333334,0.02965009033679962,0.9914,0.0,True
1,24,0.0063387280079855845,0.9982833333333333,0.03201585292816162,0.9903,0.0,True
1,25,0.008134316788045074,0.9976666666666667,0.03568547964096069,0.9897,0.0,True
1,26,0.005700017343451982,0.9985666666666667,0.026989448070526122,0.9915,0.0,True
1,27,0.00564530256714648,0.9983666666666666,0.02938775420188904,0.9919,0.0,True
1,28,0.0058607373918805805,0.99835,0.0349787700176239,0.9897,0.0,True
1,29,0.00733371990830151,0.9978166666666667,0.03177174687385559,0.9905,0.0,True
1,30,0.008267603449221613,0.99755,0.03719187974929809,0.9884,0.0,True
1,31,0.0065725490228453675,0.9982333333333333,0.029479163289070128,0.9922,0.0,True
1,32,0.006423791588496552,0.99825,0.034205501079559324,0.99,0.0,True
1,33,0.004942056720953252,0.9988833333333333,0.030254958868026732,0.9909,0.0,True
1,34,0.0037787423205019825,0.9991333333333333,0.030404094457626343,0.9918,0.0,True
1,35,0.003300212339551718,0.9992833333333333,0.02826297402381897,0.9921,0.0,True
1,36,0.0031560458608273505,0.9992,0.03299037456512451,0.9905,0.0,True
1,37,0.0028190287445653984,0.9995,0.03472760558128357,0.9906,0.0,True
1,38,0.005736679410629435,0.9984166666666666,0.032984334230422976,0.9901,0.0,True
1,39,0.004728323869359519,0.9987,0.03182724475860596,0.9914,0.0,True
1,40,0.0036918405276625903,0.9992166666666666,0.0346466064453125,0.9912,0.0,True
1,41,0.002456495756787786,0.9996166666666667,0.030079838037490845,0.9919,0.0,True
1,42,0.0020488564139490187,0.9997,0.027823457717895506,0.9932,0.0,True
1,43,0.0008146989065955188,1.0,0.027711724042892457,0.9931,0.0,True
1,44,0.0006629602232975746,0.9999833333333333,0.026381338834762572,0.9932,0.0,True
1,45,0.0008147527922445269,0.99995,0.027238414883613588,0.9929,0.0,True
1,46,0.0005420954751053344,1.0,0.026782205104827882,0.9925,0.0,True
1,47,0.00047222332659560735,1.0,0.026746686100959777,0.9933,0.0,True
1,48,0.00046357290068669107,1.0,0.026866867542266845,0.9933,0.0,True
1,49,0.0004420445671976248,1.0,0.02627513825893402,0.9933,0.0,True
1,50,0.00042307554785885027,1.0,0.026319165229797364,0.9931,0.0,True
1,51,0.00038612524329472195,1.0,0.02611906111240387,0.9927,0.0,True
1,52,0.0003719200203413648,1.0,0.02614089846611023,0.9932,0.0,True
1,53,0.0003818586182746806,1.0,0.02639595627784729,0.9932,0.0,True
1,54,0.0004041878653487671,1.0,0.026786226034164428,0.9928,0.0,True
1,55,0.00042048217391154404,1.0,0.026771007776260375,0.9931,0.0,True
1,56,0.0003592528259830434,1.0,0.02688420593738556,0.9931,0.0,True
1,57,0.00035661064993852237,1.0,0.02662011206150055,0.9934,0.0,True
1,58,0.00039897264956411266,0.9999833333333333,0.026341167092323304,0.9932,0.0,True
1,59,0.0003648261779915295,1.0,0.027167099714279174,0.9931,0.0,True
1,60,0.0003418421694464775,1.0,0.027098053097724915,0.993,0.0,True
1,61,0.00032709351480642615,1.0,0.027208224534988404,0.9933,0.0,True
1,62,0.0003318715451368645,1.0,0.02683244824409485,0.993,0.0,True
1,63,0.0003220946041505728,1.0,0.027033284902572632,0.9933,0.0,True
1,64,0.0003272511049120157,1.0,0.02684178352355957,0.9933,0.0,True
1,65,0.00032726483050185735,1.0,0.02676125705242157,0.9934,0.0,True
1,66,0.00032580076758541277,1.0,0.02657499670982361,0.9934,0.0,True
1,67,0.00033065505119274927,1.0,0.026716161966323853,0.9933,0.0,True
1,68,0.0003217787884954196,1.0,0.027005446553230287,0.9936,0.0,True
1,69,0.00033163033060427667,1.0,0.026996224522590637,0.9932,0.0,True
1,70,0.00031103203291577827,1.0,0.02681674003601074,0.9933,0.0,True
1,71,0.00031734643968691956,1.0,0.02678052544593811,0.9934,0.0,True
1,72,0.00031287609132876526,1.0,0.026489607095718383,0.9932,0.0,True
1,73,0.0003281925787041182,1.0,0.026894745826721193,0.9935,0.0,True
1,74,0.00032978500130334136,1.0,0.026796361207962038,0.9933,0.0,True
1,75,0.00031709505805074535,1.0,0.02698140025138855,0.9933,0.0,True
1,76,0.00031970152214391907,1.0,0.02694202184677124,0.9934,0.0,True
1,77,0.0003163598493726523,1.0,0.02699440121650696,0.9935,0.0,True
1,78,0.0003141097422601826,1.0,0.026915030479431154,0.9934,0.0,True
1,79,0.00031340350982731087,1.0,0.027217448949813844,0.9931,0.0,True
1,80,0.00031471557454513843,1.0,0.02688275396823883,0.9934,0.0,True
1,81,0.0003146263582111676,1.0,0.026889817714691164,0.9933,0.0,True
1,82,0.00031343629873637705,1.0,0.026817532777786254,0.9935,0.0,True
1,83,0.0003129426858572563,1.0,0.02703416347503662,0.9935,0.0,True
1,84,0.00031597438905793215,1.0,0.02703972578048706,0.9935,0.0,True
1,85,0.0003155012374747791,1.0,0.027152026295661925,0.9934,0.0,True
1,86,0.0003137557999665803,1.0,0.026702597737312317,0.9933,0.0,True
1,87,0.00031392813237237017,1.0,0.02666462242603302,0.9935,0.0,True
1,88,0.0003074333866013647,1.0,0.026875000596046448,0.9933,0.0,True
1,89,0.00030497345588863023,1.0,0.02698460042476654,0.9931,0.0,True
1,90,0.0003093722532552951,1.0,0.026707490086555482,0.9934,0.0,True
1,91,0.00031452239957699646,1.0,0.027138740420341492,0.9932,0.0,True
1,92,0.0003097169180668748,1.0,0.026713560223579406,0.9933,0.0,True
1,93,0.00030648428748157234,1.0,0.027187580466270445,0.993,0.0,True
1,94,0.00031468126057053426,1.0,0.02688513994216919,0.9934,0.0,True
1,95,0.00031776595979865425,1.0,0.026755967140197755,0.9937,0.0,True
1,96,0.0003070020472317108,1.0,0.026908836364746093,0.9933,0.0,True
1,97,0.00031173483395118955,1.0,0.02696824073791504,0.9934,0.0,True
1,98,0.00032489132016960746,1.0,0.026826534271240234,0.9932,0.0,True
1,99,0.00030768578494789757,1.0,0.02681420922279358,0.9934,0.0,True
2,0,0.1313218887426706,0.9611666666666666,0.050907955169677735,0.9848,0.0,True
2,1,0.0444289697512889,0.98705,0.0359908676147461,0.9899,0.0,True
2,2,0.03293370082180129,0.9900333333333333,0.03591715335845947,0.9894,0.0,True
2,3,0.026757921491350447,0.9918833333333333,0.03505081176757813,0.9891,0.0,True
2,4,0.023300886662529986,0.9930666666666667,0.029914665222167968,0.9912,0.0,True
2,5,0.018221017394238696,0.9945666666666667,0.033479816913604736,0.9892,0.0,True
2,6,0.015892626634284632,0.9951,0.03061123251914978,0.9902,0.0,True
2,7,0.015796974523743585,0.9949666666666667,0.029346256852149963,0.9901,0.0,True
2,8,0.013339941435531258,0.99565,0.03307411253452301,0.9905,0.0,True
2,9,0.012176482153853882,0.9964666666666666,0.03200946450233459,0.9897,0.0,True
2,10,0.011579172951834542,0.99625,0.034035584926605224,0.99,0.0,True
2,11,0.011370787996727267,0.9966666666666667,0.031765292882919315,0.9892,0.0,True
