,maxpool,lr,accuracy
0,0.0,0.03797121677058169,0.7756
1,1.0,0.04560985608318951,0.7876
2,10.0,0.06929516891983561,0.7767
3,100.0,0.02219869121811399,0.7732
4,1000.0,0.03499463519142118,0.7739
5,10000.0,0.026271507059511565,0.7727
