run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,maxpool,batch_norm
0,0,2.302744365409207,0.1007,2.3021484375,0.1,0.0,False
0,1,2.1837985533887467,0.1546,1.91275390625,0.2371,0.0,False
0,2,1.799684802589514,0.29936,1.628544921875,0.377,0.0,False
0,3,1.494415361253197,0.43756,1.386669921875,0.487,0.0,False
0,4,1.2338942115569054,0.55042,1.11482421875,0.599,0.0,False
0,5,1.0356857416879794,0.62978,0.97994140625,0.6626,0.0,False
0,6,0.9148330103101023,0.6753,0.8511767578125,0.7057,0.0,False
0,7,0.8005439777813299,0.71844,0.78950439453125,0.7217,0.0,False
0,8,0.7265038063459079,0.74718,0.76260498046875,0.7369,0.0,False
0,9,0.6586014925671355,0.77046,0.690302734375,0.7705,0.0,False
0,10,0.616711706761509,0.7876,0.62332275390625,0.7861,0.0,False
0,11,0.5702425671355499,0.80454,0.6481982421875,0.7814,0.0,False
0,12,0.5320142663043478,0.818,0.5430224609375,0.8128,0.0,False
0,13,0.5037457790521099,0.82912,0.5755859375,0.8051,0.0,False
0,14,0.4776027513586957,0.83808,0.5987548828125,0.8003,0.0,False
0,15,0.4526673143781969,0.84612,0.5339453125,0.824,0.0,False
0,16,0.42531201296755117,0.85476,0.4681591796875,0.8419,0.0,False
0,17,0.41287114370204603,0.8583,0.52348388671875,0.8263,0.0,False
0,18,0.38932093939817775,0.86586,0.4538818359375,0.8446,0.0,False
0,19,0.37974201017023657,0.87076,0.4719287109375,0.8452,0.0,False
0,20,0.35235080572650257,0.8788,0.452906494140625,0.8486,0.0,False
0,21,0.3440956057185102,0.88124,0.43635498046875,0.8568,0.0,False
0,22,0.3274047539362212,0.88724,0.4361474609375,0.8534,0.0,False
0,23,0.3230770335477941,0.88958,0.54092041015625,0.8271,0.0,False
0,24,0.30774269201566495,0.89448,0.465006103515625,0.8448,0.0,False
0,25,0.301419855688539,0.8964,0.43015625,0.8619,0.0,False
0,26,0.27936805666560105,0.90292,0.45295654296875,0.8564,0.0,False
0,27,0.28147806231018224,0.90168,0.439190673828125,0.8598,0.0,False
0,28,0.27145424767223464,0.90622,0.424862060546875,0.8628,0.0,False
0,29,0.2632171552809303,0.9102,0.449091796875,0.8547,0.0,False
0,30,0.2540615696431426,0.91258,0.430526123046875,0.8647,0.0,False
0,31,0.25375124255714515,0.91274,0.41272216796875,0.868,0.0,False
0,32,0.23916477681425832,0.91774,0.42478271484375,0.8624,0.0,False
0,33,0.23594255764466113,0.91788,0.441605224609375,0.8587,0.0,False
0,34,0.22983982252038043,0.92002,0.426346435546875,0.8648,0.0,False
0,35,0.2239679595088715,0.9218,0.419541015625,0.8658,0.0,False
0,36,0.22072185701726343,0.92338,0.433800048828125,0.8634,0.0,False
0,37,0.21291325952086,0.92552,0.39895263671875,0.8734,0.0,False
0,38,0.1964449284936461,0.93144,0.43026123046875,0.8639,0.0,False
0,39,0.20127146689178388,0.93002,0.427171630859375,0.869,0.0,False
0,40,0.1904614538792759,0.93358,0.44913818359375,0.8609,0.0,False
0,41,0.19084553828324807,0.93402,0.4396826171875,0.8675,0.0,False
0,42,0.18138399636349106,0.93564,0.44384033203125,0.8674,0.0,False
0,43,0.18549910835597827,0.934,0.4047796630859375,0.8726,0.0,False
0,44,0.18007540885749682,0.9374,0.441767578125,0.8694,0.0,False
0,45,0.17992602101982097,0.93654,0.4097509765625,0.8698,0.0,False
0,46,0.17256847488910645,0.93962,0.4479632568359375,0.868,0.0,False
0,47,0.17055782698609334,0.94002,0.432166748046875,0.8686,0.0,False
0,48,0.16947706764006554,0.94016,0.45160888671875,0.862,0.0,False
0,49,0.1571788739060502,0.94506,0.4274853515625,0.8699,0.0,False
0,50,0.15671361742726983,0.94408,0.47525146484375,0.8613,0.0,False
0,51,0.15448895622702205,0.94638,0.406717529296875,0.8781,0.0,False
0,52,0.15410206202046037,0.94574,0.454266357421875,0.8675,0.0,False
0,53,0.14782956798972985,0.94882,0.4706982421875,0.8665,0.0,False
0,54,0.14556892570632193,0.9495,0.426712646484375,0.872,0.0,False
0,55,0.14141705212995526,0.9507,0.4739044189453125,0.8695,0.0,False
0,56,0.14098855723505435,0.95158,0.420164794921875,0.8737,0.0,False
0,57,0.13733191136508952,0.95178,0.473590087890625,0.8645,0.0,False
0,58,0.13742424460018382,0.9526,0.473719482421875,0.864,0.0,False
0,59,0.1266005728250879,0.95632,0.460035400390625,0.8693,0.0,False
0,60,0.13221635355059144,0.95398,0.403050537109375,0.8802,0.0,False
0,61,0.13526296005834398,0.9525,0.425765380859375,0.8766,0.0,False
0,62,0.12371693486752718,0.95702,0.43157958984375,0.8777,0.0,False
0,63,0.12474645434133232,0.95588,0.42780029296875,0.8815,0.0,False
0,64,0.1152890881004236,0.96018,0.54890380859375,0.8569,0.0,False
0,65,0.11509821664951646,0.95968,0.47302490234375,0.8755,0.0,False
0,66,0.11218312451296755,0.96124,0.442664794921875,0.8813,0.0,False
0,67,0.11921555306905371,0.95942,0.442305908203125,0.8739,0.0,False
0,68,0.11026769769771019,0.96166,0.4724609375,0.8734,0.0,False
0,69,0.10718530523197731,0.96368,0.479893798828125,0.8704,0.0,False
0,70,0.10545072043338395,0.96306,0.510989990234375,0.8624,0.0,False
0,71,0.10764474698039882,0.9624,0.455267333984375,0.88,0.0,False
0,72,0.10031410861198249,0.96548,0.4419329833984375,0.8832,0.0,False
0,73,0.09671137582920396,0.96638,0.440360107421875,0.8803,0.0,False
0,74,0.09557477165670956,0.9662,0.483033447265625,0.8748,0.0,False
0,75,0.09788193178298833,0.96602,0.4347265625,0.8809,0.0,False
0,76,0.09320140555691536,0.9678,0.428109130859375,0.889,0.0,False
0,77,0.09141649797444454,0.9673,0.428892822265625,0.8826,0.0,False
0,78,0.08984335974964035,0.96912,0.489947509765625,0.8679,0.0,False
0,79,0.08658285701976103,0.97062,0.44023681640625,0.8856,0.0,False
0,80,0.08321322077680426,0.97148,0.51537841796875,0.8742,0.0,False
0,81,0.08511703764386189,0.9704,0.495677490234375,0.8777,0.0,False
0,82,0.08093698799152814,0.97022,0.4528076171875,0.8805,0.0,False
0,83,0.0817926509301071,0.97174,0.435816650390625,0.8835,0.0,False
0,84,0.076688410376039,0.97266,0.433350830078125,0.8929,0.0,False
0,85,0.07791106475283728,0.97276,0.459354248046875,0.8839,0.0,False
0,86,0.06947320806400856,0.9767,0.461788330078125,0.8841,0.0,False
0,87,0.07222304868576167,0.97456,0.45454345703125,0.8845,0.0,False
0,88,0.07058178250442075,0.97574,0.488389892578125,0.8812,0.0,False
0,89,0.07250205818039682,0.97492,0.466685791015625,0.8787,0.0,False
0,90,0.07167978116008632,0.97502,0.473355712890625,0.8783,0.0,False
0,91,0.06164773223955003,0.9786,0.47314453125,0.8855,0.0,False
0,92,0.06650373453984175,0.97742,0.50015380859375,0.8721,0.0,False
0,93,0.05902446932195093,0.9795,0.480406494140625,0.8825,0.0,False
0,94,0.060952032923393545,0.97914,0.454410400390625,0.8878,0.0,False
0,95,0.05618699798193734,0.9811,0.491614990234375,0.8849,0.0,False
0,96,0.06297372491158487,0.9782,0.545706787109375,0.8745,0.0,False
0,97,0.05514121482439358,0.98116,0.47782958984375,0.886,0.0,False
0,98,0.05814591819977821,0.98062,0.465775146484375,0.8838,0.0,False
0,99,0.0513385958073999,0.98174,0.494332275390625,0.8816,0.0,False
0,100,0.04912383721002837,0.98338,0.467060546875,0.89,0.0,False
0,101,0.04934947996798074,0.98338,0.468582763671875,0.8868,0.0,False
0,102,0.048701879008651694,0.98298,0.489305419921875,0.8841,0.0,False
0,103,0.04379141727067016,0.98514,0.507315673828125,0.8805,0.0,False
0,104,0.04488189385065337,0.98506,0.4860791015625,0.8848,0.0,False
0,105,0.044085236766454206,0.98528,0.525523681640625,0.8797,0.0,False
0,106,0.04438651980036665,0.98514,0.4606195068359375,0.8901,0.0,False
0,107,0.03622685795854729,0.98826,0.425052490234375,0.8952,0.0,False
0,108,0.03918414103710438,0.98742,0.487374267578125,0.8859,0.0,False
0,109,0.037699921356747525,0.98732,0.47947265625,0.8866,0.0,False
0,110,0.039104403132367925,0.98676,0.46713623046875,0.8855,0.0,False
0,111,0.03669748037977292,0.9882,0.452904052734375,0.8898,0.0,False
0,112,0.03542261538298234,0.98838,0.4647607421875,0.892,0.0,False
0,113,0.03348926631995784,0.98832,0.4567095947265625,0.8919,0.0,False
0,114,0.026955314304517662,0.9915,0.468565673828125,0.8943,0.0,False
0,115,0.029121135506788482,0.99052,0.47534423828125,0.8916,0.0,False
0,116,0.025829627385834598,0.9916,0.497484130859375,0.8868,0.0,False
